app,appLabel
http://www.wikidata.org/entity/Q8042553,XVL
http://www.wikidata.org/entity/Q8042259,XLF
http://www.wikidata.org/entity/Q10394820,Zope Configuration Markup Language
http://www.wikidata.org/entity/Q10397009,Arachne Plugin Manager file format
http://www.wikidata.org/entity/Q11650349,LIT
http://www.wikidata.org/entity/Q11198294,eml
http://www.wikidata.org/entity/Q7598235,Standard Flowgram Format
http://www.wikidata.org/entity/Q12071934,nl
http://www.wikidata.org/entity/Q7806730,Timing Library Format
http://www.wikidata.org/entity/Q8041702,eXtended Binary
http://www.wikidata.org/entity/Q8042316,XML Data Package
http://www.wikidata.org/entity/Q7276404,REX2
http://www.wikidata.org/entity/Q7555481,sol
http://www.wikidata.org/entity/Q13012348,Adobe Flash project
http://www.wikidata.org/entity/Q13543872,Wii ISO Archive
http://www.wikidata.org/entity/Q10287816,GZIP
http://www.wikidata.org/entity/Q15631639,qgs
http://www.wikidata.org/entity/Q7375542,Restricted Permission Message
http://www.wikidata.org/entity/Q7391829,Atari SoundHeader
http://www.wikidata.org/entity/Q7434105,Scitex Continuous Tone
http://www.wikidata.org/entity/Q11999021,SOSI
http://www.wikidata.org/entity/Q7866417,USGS DEM
http://www.wikidata.org/entity/Q7884922,Unified Emulator Format
http://www.wikidata.org/entity/Q7906688,vCal
http://www.wikidata.org/entity/Q7956490,Windows Recorded TV Show
http://www.wikidata.org/entity/Q8024450,Windows Script File
http://www.wikidata.org/entity/Q8043148,Xara Flare
http://www.wikidata.org/entity/Q10394822,"ZIP archive file format, version 6.3.2"
http://www.wikidata.org/entity/Q11224899,ish
http://www.wikidata.org/entity/Q7265393,QCP
http://www.wikidata.org/entity/Q7265434,Quicken Financial Exchange
http://www.wikidata.org/entity/Q7318419,Revisable-Form Text
http://www.wikidata.org/entity/Q7392488,SPC file format
http://www.wikidata.org/entity/Q15671948,Blend file
http://www.wikidata.org/entity/Q7520656,Simple Data Format
http://www.wikidata.org/entity/Q7671270,TRANS.TBL
http://www.wikidata.org/entity/Q7708383,textClipping
http://www.wikidata.org/entity/Q12041807,OBML
http://www.wikidata.org/entity/Q8042303,ever-eXtending Mobile Document Format
http://www.wikidata.org/entity/Q12581295,KT 3G video file format
http://www.wikidata.org/entity/Q9135198,Composer 669 module
http://www.wikidata.org/entity/Q15029253,3D Manufacturing Format
http://www.wikidata.org/entity/Q11240153,Q0 Bitmap
http://www.wikidata.org/entity/Q7271574,Quetzal file format
http://www.wikidata.org/entity/Q7339262,RoadXML
http://www.wikidata.org/entity/Q7391883,SNP file format
http://www.wikidata.org/entity/Q8043144,Xar
http://www.wikidata.org/entity/Q12034427,LuraDocument Format
http://www.wikidata.org/entity/Q8042297,eXtensible Model Data Format
http://www.wikidata.org/entity/Q8042324,XML Telemetric and Command Exchange
http://www.wikidata.org/entity/Q9200353,DigiBooster PRO v2.x / DigiBooster 3 module
http://www.wikidata.org/entity/Q7251429,Protein Data Bank
http://www.wikidata.org/entity/Q11245330,Scadec eXchange Format
http://www.wikidata.org/entity/Q7295259,Raster Document Object
http://www.wikidata.org/entity/Q7391977,SOAP Service Description Language
http://www.wikidata.org/entity/Q7543995,Smart Messaging
http://www.wikidata.org/entity/Q11231091,MASL
http://www.wikidata.org/entity/Q7695508,Tektronix extended HEX
http://www.wikidata.org/entity/Q7839826,Triples in XML
http://www.wikidata.org/entity/Q7915770,Variant Call Format
http://www.wikidata.org/entity/Q7978505,Web ARChive
http://www.wikidata.org/entity/Q12062708,CDW file format
http://www.wikidata.org/entity/Q9353810,Oracle Database Trace File
http://www.wikidata.org/entity/Q13454995,DVD data file and backup data file
http://www.wikidata.org/entity/Q10352597,Text602 Document
http://www.wikidata.org/entity/Q7311459,Relocatable Object Module Format
http://www.wikidata.org/entity/Q7323389,Rich Music Format
http://www.wikidata.org/entity/Q7839811,TriG
http://www.wikidata.org/entity/Q7903498,UTZ
http://www.wikidata.org/entity/Q15938816,MATLAB M-File
http://www.wikidata.org/entity/Q10387757,Universal Image Format
http://www.wikidata.org/entity/Q11197749,EPWING
http://www.wikidata.org/entity/Q11243383,Surveying Instruments Manufacturers Association common format
http://www.wikidata.org/entity/Q7395247,SYBYL line notation
http://www.wikidata.org/entity/Q7493698,Shell Scrap Object File
http://www.wikidata.org/entity/Q7514956,Silicon Graphics Image
http://www.wikidata.org/entity/Q7573795,Sparse image
http://www.wikidata.org/entity/Q7618055,Stockholm format
http://www.wikidata.org/entity/Q7670377,Tag Image File Format/Electronic Photography
http://www.wikidata.org/entity/Q11693986,Desktop Entry
http://www.wikidata.org/entity/Q15829853,QGIS layer style
http://www.wikidata.org/entity/Q15860313,Mathematica Notebook
http://www.wikidata.org/entity/Q8041715,XCOFF
http://www.wikidata.org/entity/Q8042554,eXtensible Virtual Reality Modeling Language
http://www.wikidata.org/entity/Q9296340,Impulse Tracker format
http://www.wikidata.org/entity/Q10705256,TrueType Open
http://www.wikidata.org/entity/Q11188953,Astrotite
http://www.wikidata.org/entity/Q11190948,Broadcast Contents Markup Language
http://www.wikidata.org/entity/Q10397010,.rmp
http://www.wikidata.org/entity/Q11802013,Sega Dreamcast Texture Package Format
http://www.wikidata.org/entity/Q7315706,resolv.conf
http://www.wikidata.org/entity/Q7574056,Spatial Data File
http://www.wikidata.org/entity/Q15955723,Python script
http://www.wikidata.org/entity/Q17005053,B1
http://www.wikidata.org/entity/Q17081599,Smile
http://www.wikidata.org/entity/Q16525627,Media Descriptor File
http://www.wikidata.org/entity/Q17072901,Open Game Engine Exchange
http://www.wikidata.org/entity/Q17092932,JPEG-HDR
http://www.wikidata.org/entity/Q17141186,Microsoft Help 2
http://www.wikidata.org/entity/Q17149623,OpenFlight
http://www.wikidata.org/entity/Q17164376,Scalable Vector Graphics Compressed
http://www.wikidata.org/entity/Q17175740,"Comic book archive, tar container"
http://www.wikidata.org/entity/Q17989653,BOM
http://www.wikidata.org/entity/Q18205644,Brotli
http://www.wikidata.org/entity/Q18413771,"Web Open Font Format, version 2"
http://www.wikidata.org/entity/Q20087704,TST
http://www.wikidata.org/entity/Q21104579,Free Lossless Image Format
http://www.wikidata.org/entity/Q16993136,Fast Virtual Disk
http://www.wikidata.org/entity/Q16996920,Windows Setup Information File
http://www.wikidata.org/entity/Q18640977,Better Portable Graphics
http://www.wikidata.org/entity/Q23014810,chr
http://www.wikidata.org/entity/Q24073549,SFZ
http://www.wikidata.org/entity/Q24589719,Portable Format for Analytics
http://www.wikidata.org/entity/Q21848871,BYU
http://www.wikidata.org/entity/Q25099931,Scratch Project SB2
http://www.wikidata.org/entity/Q25110402,Personal Filing Cabinet
http://www.wikidata.org/entity/Q21039273,ASYLUM Music Format
http://www.wikidata.org/entity/Q17029350,Image Cytometry Standard
http://www.wikidata.org/entity/Q25339818,Sequence Alignment/Map
http://www.wikidata.org/entity/Q25345915,Scratch Project SB
http://www.wikidata.org/entity/Q17073241,Opera Show Format
http://www.wikidata.org/entity/Q21652057,Game Cache File
http://www.wikidata.org/entity/Q17069510,mno
http://www.wikidata.org/entity/Q26085319,"Portable Document Format, version 1.6"
http://www.wikidata.org/entity/Q21041556,Music Editor format
http://www.wikidata.org/entity/Q17138473,Sun Raster
http://www.wikidata.org/entity/Q17484151,Scribus Document
http://www.wikidata.org/entity/Q25822322,Protocolbuffer Binary Format
http://www.wikidata.org/entity/Q21848765,BioSemi Data Format
http://www.wikidata.org/entity/Q26207675,"Office Open XML Wordprocessing Document, Strict, ISO/IEC 29500:2008"
http://www.wikidata.org/entity/Q26207712,"Office Open XML Spreadsheet Document, Strict, ISO/IEC 29500:2008"
http://www.wikidata.org/entity/Q18355273,Nearly Raw Raster Data
http://www.wikidata.org/entity/Q16251944,TransXChange
http://www.wikidata.org/entity/Q16829782,Universal Windows Platform app
http://www.wikidata.org/entity/Q16965621,Video Image Communication And Retrieval
http://www.wikidata.org/entity/Q21040751,Farandole Composer format
http://www.wikidata.org/entity/Q21040945,Digitrakker format
http://www.wikidata.org/entity/Q21041560,Oktalyzer format
http://www.wikidata.org/entity/Q17042366,id Software Music Format
http://www.wikidata.org/entity/Q17062804,Klip
http://www.wikidata.org/entity/Q25101636,IVUE
http://www.wikidata.org/entity/Q25103897,Dynamic Text Document
http://www.wikidata.org/entity/Q25313036,Extensible Data Notation
http://www.wikidata.org/entity/Q17630382,Infinifont
http://www.wikidata.org/entity/Q26085339,"Portable Document Format, version 1.0"
http://www.wikidata.org/entity/Q18609762,SPARQL Query Results JSON Format
http://www.wikidata.org/entity/Q18812775,VTK
http://www.wikidata.org/entity/Q19860869,Itinerary file
http://www.wikidata.org/entity/Q16976440,Segmented Hyper Graphics
http://www.wikidata.org/entity/Q25038455,Advanced Scientific Data Format
http://www.wikidata.org/entity/Q17175739,"Comic book archive, RAR container"
http://www.wikidata.org/entity/Q25345933,Dictionary Definition Language
http://www.wikidata.org/entity/Q25822040,OSM XML
http://www.wikidata.org/entity/Q25824152,JOSM Session File
http://www.wikidata.org/entity/Q16542799,Compact Font Format
http://www.wikidata.org/entity/Q21040799,MadTracker 2 format
http://www.wikidata.org/entity/Q25345931,Self-defining Text Archive and Retrieval
http://www.wikidata.org/entity/Q21462816,Android Secure encrypted file
http://www.wikidata.org/entity/Q25822458,OsmChange
http://www.wikidata.org/entity/Q25823631,MapCSS
http://www.wikidata.org/entity/Q18153289,GOFF
http://www.wikidata.org/entity/Q26085317,"Portable Document Format, version 1.7"
http://www.wikidata.org/entity/Q26085330,"Portable Document Format, version 1.3"
http://www.wikidata.org/entity/Q18245359,Control Panel Applet
http://www.wikidata.org/entity/Q18414788,MicroType Express Font
http://www.wikidata.org/entity/Q18609754,SPARQL Query Results XML Format
http://www.wikidata.org/entity/Q19599377,AppleLink Package Compression Format
http://www.wikidata.org/entity/Q19969536,DSV version 6 format
http://www.wikidata.org/entity/Q16683501,OpenXML Spreadsheet Macro-Enabled
http://www.wikidata.org/entity/Q20748783,Makefile
http://www.wikidata.org/entity/Q17092897,Joint Committee on Atomic and Molecular Physical Data
http://www.wikidata.org/entity/Q21040919,MultiTracker format
http://www.wikidata.org/entity/Q17144293,UBJSON
http://www.wikidata.org/entity/Q24834502,PowerPoint Binary File Format
http://www.wikidata.org/entity/Q25305144,ShrinkIt
http://www.wikidata.org/entity/Q25339304,Timed Text Markup Language
http://www.wikidata.org/entity/Q21834748,Adobe Color Swatch
http://www.wikidata.org/entity/Q21849093,DIMACS standard format
http://www.wikidata.org/entity/Q25824045,OSM Note File
http://www.wikidata.org/entity/Q26085322,"Portable Document Format, version 1.5"
http://www.wikidata.org/entity/Q26205786,"Office Open XML Presentation Document, Transitional, ISO/IEC 29500:2008"
http://www.wikidata.org/entity/Q18653981,Standard Delay Format
http://www.wikidata.org/entity/Q20965861,Material Template Library
http://www.wikidata.org/entity/Q21040924,NoiseTrekker format
http://www.wikidata.org/entity/Q16979365,vMessage
http://www.wikidata.org/entity/Q25100386,NeXML
http://www.wikidata.org/entity/Q22097440,IPSW
http://www.wikidata.org/entity/Q26085333,"Portable Document Format, version 1.2"
http://www.wikidata.org/entity/Q26085336,"Portable Document Format, version 1.1"
http://www.wikidata.org/entity/Q25304688,NMR-STAR
http://www.wikidata.org/entity/Q26085326,"Portable Document Format, version 1.4"
http://www.wikidata.org/entity/Q26205771,"Office Open XML Spreadsheet Document, Transitional, ISO/IEC 29500:2008"
http://www.wikidata.org/entity/Q26207765,"Office Open XML Presentation Document, Transitional, ISO/IEC 29500:2011"
http://www.wikidata.org/entity/Q26207792,"Office Open XML Spreadsheet Document, Strict, ISO/IEC 29500:2011"
http://www.wikidata.org/entity/Q26207821,"Office Open XML Spreadsheet Document, Strict, ISO/IEC 29500:2012"
http://www.wikidata.org/entity/Q26235630,"Trusted Data Format, version 3"
http://www.wikidata.org/entity/Q26385205,"Exif image file, version 2.1"
http://www.wikidata.org/entity/Q26385228,"Exif image file, version 2.0"
http://www.wikidata.org/entity/Q26759185,Drawing Interchange Binary Format
http://www.wikidata.org/entity/Q27231651,"Tag Image File Format, version 5.0"
http://www.wikidata.org/entity/Q27350005,TOPSAR L-Band Polarimetry Data
http://www.wikidata.org/entity/Q27473397,"Advanced Forensic Format, version 1.0"
http://www.wikidata.org/entity/Q27473537,"Advanced Forensic Format, version 3.0"
http://www.wikidata.org/entity/Q27473543,"Advanced Forensic Format, version 4"
http://www.wikidata.org/entity/Q26207808,"Office Open XML Spreadsheet Document, Transitional, ISO/IEC 29500:2012"
http://www.wikidata.org/entity/Q26208253,"Office Open XML Spreadsheet Document, Strict, ISO/IEC 29500:2008, with Microsoft extensions"
http://www.wikidata.org/entity/Q26208271,"Office Open XML Presentation Document, Strict, ISO/IEC 29500:2008, with Microsoft extensions"
http://www.wikidata.org/entity/Q26211338,"Office Open XML Spreadsheet Document, Transitional, ISO/IEC 29500:2011, with Microsoft extensions"
http://www.wikidata.org/entity/Q26211927,"ZIP archive file format, version 6.2.0"
http://www.wikidata.org/entity/Q26211940,"ZIP archive file format, version 5.1"
http://www.wikidata.org/entity/Q26329547,"JPEG File Interchange Format, version 1.01"
http://www.wikidata.org/entity/Q26385104,"Exif image file, version 2.3"
http://www.wikidata.org/entity/Q26543628,"Portable Document Format/Archive, version 1 Basic"
http://www.wikidata.org/entity/Q26719970,"Computer Graphics Metafile, version 3"
http://www.wikidata.org/entity/Q27473282,CADRG Legend File
http://www.wikidata.org/entity/Q26207734,"Office Open XML Spreadsheet Document, Transitional, ISO/IEC 29500:2011"
http://www.wikidata.org/entity/Q26211348,"Office Open XML Presentation Document, Transitional, ISO/IEC 29500:2011, with Microsoft extensions"
http://www.wikidata.org/entity/Q26211840,"ZIP archive file format, ISO/IEC 21320–1:2015"
http://www.wikidata.org/entity/Q26211891,"ZIP archive file format, version 6.3.0"
http://www.wikidata.org/entity/Q26211905,"ZIP archive file format, version 6.2.2"
http://www.wikidata.org/entity/Q26211915,"ZIP archive file format, version 6.2.1"
http://www.wikidata.org/entity/Q26211965,"ZIP archive file format, version 2.5"
http://www.wikidata.org/entity/Q26211975,"ZIP archive file format, version 2.1"
http://www.wikidata.org/entity/Q26211977,"ZIP archive file format, version 2.0"
http://www.wikidata.org/entity/Q26235631,"Trusted Data Format, version 2"
http://www.wikidata.org/entity/Q27349938,TOPSAR Digital Elevation Model
http://www.wikidata.org/entity/Q27349974,TOPSAR Incidence Angle Map
http://www.wikidata.org/entity/Q27350220,ADRG General Information File
http://www.wikidata.org/entity/Q27355769,ADRG Legend Image File
http://www.wikidata.org/entity/Q27473615,Band Interleaved by Line Image File
http://www.wikidata.org/entity/Q26211536,"Office Open XML Spreadsheet Document, Strict, ISO/IEC 29500:2012, with Microsoft extensions"
http://www.wikidata.org/entity/Q26211948,"ZIP archive file format, version 5.0"
http://www.wikidata.org/entity/Q26211983,"ZIP archive file format, version 1.0"
http://www.wikidata.org/entity/Q26329648,"JPEG File Interchange Format, version 1.0"
http://www.wikidata.org/entity/Q26541013,"Portable Document Format/Archive, version 1 Accessible"
http://www.wikidata.org/entity/Q26545877,"Portable Document Format/Archive, version 2 Accessible"
http://www.wikidata.org/entity/Q26546575,"Portable Document Format/Archive, version 2 Basic"
http://www.wikidata.org/entity/Q27349804,ESRI Arc/Info Binary Grid
http://www.wikidata.org/entity/Q27349828,ESRI Arc/Info ASCII Grid
http://www.wikidata.org/entity/Q27355642,ADRG Source File
http://www.wikidata.org/entity/Q26207815,"Office Open XML Presentation Document, Transitional, ISO/IEC 29500:2012"
http://www.wikidata.org/entity/Q26211931,"ZIP archive file format, version 6.1.0"
http://www.wikidata.org/entity/Q26211936,"ZIP archive file format, version 5.2"
http://www.wikidata.org/entity/Q26385770,Still Picture Interchange File Format
